A	B	nA	nB	nU	nI	jaccard
100753	101025	29142866	28852980	34955346	23040500	0.659141
100753	101027	29142866	28653956	34861336	22935486	0.657906
100753	101040	29142866	29028325	34758811	23412380	0.673567
100753	101054	29142866	29104255	36884771	21362350	0.579165
100755	100758	29081003	29124879	35406483	22799399	0.643933
100755	100759	29081003	29090454	34465715	23705742	0.687806
100755	100760	29081003	29410487	35176931	23314559	0.662780
100755	100761	29081003	28951231	35761437	22270797	0.622760
100755	100763	29081003	29283716	34766365	23598354	0.678770
100755	100764	29081003	29277283	35283039	23075247	0.654004
100755	100765	29081003	29113385	34532917	23661471	0.685186
100755	100766	29081003	29400535	35193953	23287585	0.661693
100755	100778	29081003	29171201	37246009	21006195	0.563985
100755	100784	29081003	29266264	35344101	23003166	0.650835
100755	100787	29081003	29031144	35378253	22733894	0.642595
100755	100792	29081003	29368745	35625404	22824344	0.640676
100755	100800	29081003	28702931	34722660	23061274	0.664156
100755	100805	29081003	29195372	35370062	22906313	0.647619
100755	100838	29081003	28848865	35694876	22234992	0.622918
100755	100852	29081003	28883223	36212466	21751760	0.600670
100755	100861	29081003	29116771	35777974	22419800	0.626637
100755	100862	29081003	28928693	36359768	21649928	0.595436
100755	100891	29081003	29266191	35795341	22551853	0.630022
100755	100892	29081003	28960124	36217446	21823681	0.602574
100755	100902	29081003	29028667	36916774	21192896	0.574072
100755	100916	29081003	29209349	35561752	22728600	0.639130
100755	100954	29081003	28683732	34512759	23251976	0.673721
100755	100958	29081003	28731221	34993220	22819004	0.652098
100755	100959	29081003	28963241	35007950	23036294	0.658030
100755	100988	29081003	28508645	34517014	23072634	0.668442
100755	101003	29081003	29035155	34944798	23171360	0.663085
100755	101018	29081003	28868194	34811239	23137958	0.664669
100755	101023	29081003	28812651	35284545	22609109	0.640765
100755	101024	29081003	28597387	34973866	22704524	0.649185
100755	101025	29081003	28852980	34960274	22973709	0.657138
100755	101027	29081003	28653956	34674533	23060426	0.665054
100755	101040	29081003	29028325	35313014	22796314	0.645550
100755	101054	29081003	29104255	36781062	21404196	0.581935
100758	100759	29124879	29090454	35231445	22983888	0.652369
100758	100760	29124879	29410487	35509694	23025672	0.648433
100758	100761	29124879	28951231	35603212	22472898	0.631204
100758	100763	29124879	29283716	35511053	22897542	0.644800
100758	100764	29124879	29277283	35449135	22953027	0.647492
100758	100765	29124879	29113385	35191220	23047044	0.654909
100758	100766	29124879	29400535	35375652	23149762	0.654398
100758	100778	29124879	29171201	37163167	21132913	0.568652
100758	100784	29124879	29266264	35316602	23074541	0.653362
100758	100787	29124879	29031144	35880853	22275170	0.620809
100758	100792	29124879	29368745	35548124	22945500	0.645477
100758	100800	29124879	28702931	35311260	22516550	0.637659
100758	100805	29124879	29195372	35461868	22858383	0.644590
100758	100838	29124879	28848865	35179564	22794180	0.647938
100758	100852	29124879	28883223	36084829	21923273	0.607548
100758	100861	29124879	29116771	35352449	22889201	0.647457
100758	100862	29124879	28928693	36613014	21440558	0.585599
100758	100891	29124879	29266191	35763844	22627226	0.632684
100758	100892	29124879	28960124	35607402	22477601	0.631262
100758	100902	29124879	29028667	37089019	21064527	0.567945
100758	100916	29124879	29209349	35988431	22345797	0.620916
100758	100954	29124879	28683732	34830240	22978371	0.659725
100758	100958	29124879	28731221	35121872	22734228	0.647295
100758	100959	29124879	28963241	35397952	22690168	0.641002
100758	100988	29124879	28508645	34080102	23553422	0.691119
100758	101003	29124879	29035155	35240223	22919811	0.650388
100758	101018	29124879	28868194	34709919	23283154	0.670793
100758	101023	29124879	28812651	35756913	22180617	0.620317
100758	101024	29124879	28597387	34874841	22847425	0.655126
100758	101025	29124879	28852980	35225318	22752541	0.645914
100758	101027	29124879	28653956	35153834	22625001	0.643600
100758	101040	29124879	29028325	34907485	23245719	0.665924
100758	101054	29124879	29104255	36665224	21563910	0.588130
100053	100108	29425409	28901223	36861068	21465564	0.582337
100053	100130	29425409	28851047	34924915	23351541	0.668621
100053	100158	29425409	29117797	35487145	23056061	0.649702
100053	100208	29425409	28623001	37355916	20692494	0.553928
100053	100226	29425409	29321742	37581720	21165431	0.563184
100053	100282	29425409	28705314	36849417	21281306	0.577521
100053	100300	29425409	29309918	37591866	21143461	0.562448
100053	100302	29425409	29263231	37481717	21206923	0.565794
100053	100303	29425409	29494967	37786594	21133782	0.559293
100053	100304	29425409	29177429	37290075	21312763	0.571540
100053	100305	29425409	29510715	37696846	21239278	0.563423
100053	100306	29425409	29374442	37720026	21079825	0.558850
100053	100307	29425409	29123214	37328782	21219841	0.568458
100053	100309	29425409	29070457	37233072	21262794	0.571073
100053	100310	29425409	28959338	37100864	21283883	0.573676
100053	100312	29425409	29206923	37592280	21040052	0.559691
100053	100313	29425409	29053741	37338400	21140750	0.566193
100053	100320	29425409	29474561	37346156	21553814	0.577136
100053	100331	29425409	29108113	37319299	21214223	0.568452
100053	100335	29425409	28741437	34926006	23240840	0.665431
100053	100395	29425409	29063278	37239331	21249356	0.570616
100053	100516	29425409	28638475	36889987	21173897	0.573974
100053	100563	29425409	28620567	37020186	21025790	0.567955
100053	100645	29425409	29331544	37559682	21197271	0.564362
100053	100673	29425409	29085373	37233083	21277699	0.571473
100053	100677	29425409	29090209	37433762	21081856	0.563178
100053	100683	29425409	29177370	37581819	21020960	0.559339
100053	100685	29425409	29318604	37781961	20962052	0.554816
100053	100691	29425409	29198603	37687370	20936642	0.555535
100053	100692	29425409	28736303	37080323	21081389	0.568533
100053	100697	29425409	29669826	37983601	21111634	0.555809
100053	100703	29425409	29016953	37503179	20939183	0.558331
100053	100705	29425409	29111523	37604412	20932520	0.556651
100053	100707	29425409	29018556	37311186	21132779	0.566393
100053	100709	29425409	28690459	37323846	20792022	0.557071
100053	100715	29425409	29418378	37752098	21091689	0.558689
100053	100725	29425409	29406610	37749579	21082440	0.558481
100053	100727	29425409	29128483	37158193	21395699	0.575800
100053	100728	29425409	29175098	37396835	21203672	0.566991
100053	100742	29425409	29702590	37696908	21431091	0.568511
100053	100745	29425409	29019748	37286387	21158770	0.567466
100053	100751	29425409	29168633	37500578	21093464	0.562484
100053	100753	29425409	29142866	37449867	21118408	0.563911
100053	100755	29425409	29081003	37217063	21289349	0.572032
100053	100758	29425409	29124879	37170110	21380178	0.575198
100053	100759	29425409	29090454	37315697	21200166	0.568130
100053	100760	29425409	29410487	37603338	21232558	0.564646
100053	100761	29425409	28951231	36684027	21692613	0.591337
100759	100760	29090454	29410487	35350335	23150606	0.654891
100759	100761	29090454	28951231	35779745	22261940	0.622194
100759	100763	29090454	29283716	34605701	23768469	0.686837
100759	100764	29090454	29277283	34949183	23418554	0.670074
100759	100765	29090454	29113385	34341703	23862136	0.694844
100759	100766	29090454	29400535	35183025	23307964	0.662478
100759	100778	29090454	29171201	37205089	21056566	0.565959
100759	100784	29090454	29266264	35252760	23103958	0.655380
100759	100787	29090454	29031144	35494658	22626940	0.637475
100759	100792	29090454	29368745	35518176	22941023	0.645895
100759	100800	29090454	28702931	35127512	22665873	0.645246
100759	100805	29090454	29195372	35115479	23170347	0.659833
100759	100838	29090454	28848865	35686699	22252620	0.623555
100759	100852	29090454	28883223	36240461	21733216	0.599695
100759	100861	29090454	29116771	35905962	22301263	0.621102
100759	100862	29090454	28928693	36797509	21221638	0.576714
100759	100891	29090454	29266191	35776177	22580468	0.631159
100759	100892	29090454	28960124	36297995	21752583	0.599278
100759	100902	29090454	29028667	37022036	21097085	0.569852
100759	100916	29090454	29209349	35443513	22856290	0.644865
100759	100954	29090454	28683732	34550679	23223507	0.672158
100759	100958	29090454	28731221	35069064	22752611	0.648794
100759	100959	29090454	28963241	34985705	23067990	0.659355
100759	100988	29090454	28508645	34118218	23480881	0.688221
100759	101003	29090454	29035155	35011475	23114134	0.660187
100759	101018	29090454	28868194	34649558	23309090	0.672710
100759	101023	29090454	28812651	35328155	22574950	0.639007
100759	101024	29090454	28597387	34723588	22964253	0.661344
100759	101025	29090454	28852980	34622122	23321312	0.673596
100759	101027	29090454	28653956	34627586	23116824	0.667584
100759	101040	29090454	29028325	34980567	23138212	0.661459
100759	101054	29090454	29104255	36775605	21419104	0.582427
100760	100761	29410487	28951231	36002960	22358758	0.621026
100760	100763	29410487	29283716	35452321	23241882	0.655581
100760	100764	29410487	29277283	34604573	24083197	0.695954
100760	100765	29410487	29113385	35166584	23357288	0.664190
100760	100766	29410487	29400535	35001666	23809356	0.680235
100760	100778	29410487	29171201	37492413	21089275	0.562494
100760	100784	29410487	29266264	35834726	22842025	0.637427
100760	100787	29410487	29031144	35699998	22741633	0.637021
100760	100792	29410487	29368745	35733587	23045645	0.644930
100760	100800	29410487	28702931	35653234	22460184	0.629962
100760	100805	29410487	29195372	35345974	23259885	0.658063
100760	100838	29410487	28848865	35797242	22462110	0.627482
100760	100852	29410487	28883223	36633861	21659849	0.591252
100760	100861	29410487	29116771	36202456	22324802	0.616665
100760	100862	29410487	28928693	37082587	21256593	0.573223
100760	100891	29410487	29266191	36390786	22285892	0.612405
100760	100892	29410487	28960124	36595868	21774743	0.595006
100760	100902	29410487	29028667	37404180	21034974	0.562370
100760	100916	29410487	29209349	35792440	22827396	0.637771
100760	100954	29410487	28683732	35345812	22748407	0.643596
100760	100958	29410487	28731221	34880078	23261630	0.666903
100760	100959	29410487	28963241	35661559	22712169	0.636881
100760	100988	29410487	28508645	34722783	23196349	0.668044
100760	101003	29410487	29035155	35583708	22861934	0.642483
100760	101018	29410487	28868194	35052933	23225748	0.662591
100760	101023	29410487	28812651	35837791	22385347	0.624630
100760	101024	29410487	28597387	35406106	22601768	0.638358
100760	101025	29410487	28852980	35445116	22818351	0.643766
100760	101027	29410487	28653956	35448506	22615937	0.637994
100760	101040	29410487	29028325	35554456	22884356	0.643642
100760	101054	29410487	29104255	37079273	21435469	0.578098
100761	100763	28951231	29283716	36028572	22206375	0.616355
100761	100764	28951231	29277283	35908725	22319789	0.621570
100761	100765	28951231	29113385	35809143	22255473	0.621503
100761	100766	28951231	29400535	36128529	22223237	0.615116
100761	100778	28951231	29171201	37196785	20925647	0.562566
100761	100784	28951231	29266264	35952970	22264525	0.619268
100761	100787	28951231	29031144	36321670	21660705	0.596358
100761	100792	28951231	29368745	35801803	22518173	0.628968
100761	100800	28951231	28702931	35601675	22052487	0.619423
100761	100805	28951231	29195372	35891071	22255532	0.620085
100761	100838	28951231	28848865	35537387	22262709	0.626459
100761	100852	28951231	28883223	35878277	21956177	0.611963
100761	100861	28951231	29116771	36141934	21926068	0.606666
100761	100862	28951231	28928693	36055798	21824126	0.605288
100761	100891	28951231	29266191	36144858	22072564	0.610670
100761	100892	28951231	28960124	36106576	21804779	0.603900
100761	100902	28951231	29028667	36354863	21625035	0.594832
100761	100916	28951231	29209349	36312757	21847823	0.601657
100761	100954	28951231	28683732	35567415	22067548	0.620443
100761	100958	28951231	28731221	35195293	22487159	0.638925
100761	100959	28951231	28963241	35885623	22028849	0.613863
100761	100988	28951231	28508645	34968732	22491144	0.643179
100761	101003	28951231	29035155	35965166	22021220	0.612293
100761	101018	28951231	28868194	35530198	22289227	0.627332
100761	101023	28951231	28812651	36118683	21645199	0.599280
100761	101024	28951231	28597387	35568578	21980040	0.617962
100761	101025	28951231	28852980	35836681	21967530	0.612990
100761	101027	28951231	28653956	35479905	22125282	0.623600
100761	101040	28951231	29028325	35477411	22502145	0.634267
100761	101054	28951231	29104255	36669657	21385829	0.583202
100763	100764	29283716	29277283	35467855	23093144	0.651101
100763	100765	29283716	29113385	34590237	23806864	0.688254
100763	100766	29283716	29400535	35312463	23371788	0.661857
100763	100778	29283716	29171201	37417423	21037494	0.562238
100763	100784	29283716	29266264	35352309	23197671	0.656185
100763	100787	29283716	29031144	35440168	22874692	0.645445
100763	100792	29283716	29368745	35887369	22765092	0.634348
100763	100800	29283716	28702931	35255483	22731164	0.644755
100763	100805	29283716	29195372	35143081	23336007	0.664028
100763	100838	29283716	28848865	35894937	22237644	0.619520
100763	100852	29283716	28883223	36565110	21601829	0.590777
100763	100861	29283716	29116771	36088676	22311811	0.618250
100763	100862	29283716	28928693	36888276	21324133	0.578073
100763	100891	29283716	29266191	35937675	22612232	0.629207
100763	100892	29283716	28960124	36573807	21670033	0.592501
100763	100902	29283716	29028667	37276294	21036089	0.564329
100763	100916	29283716	29209349	35323065	23170000	0.655945
100763	100954	29283716	28683732	35137126	22830322	0.649749
100763	100958	29283716	28731221	35284640	22730297	0.644198
100763	100959	29283716	28963241	35389328	22857629	0.645890
100763	100988	29283716	28508645	34834671	22957690	0.659047
100763	101003	29283716	29035155	35549563	22769308	0.640495
100763	101018	29283716	28868194	34757571	23394339	0.673072
100763	101023	29283716	28812651	35227861	22868506	0.649160
100763	101024	29283716	28597387	35071344	22809759	0.650382
100763	101025	29283716	28852980	35218243	22918453	0.650755
100763	101027	29283716	28653956	35130208	22807464	0.649227
100763	101040	29283716	29028325	35250802	23061239	0.654205
100763	101054	29283716	29104255	36973877	21414094	0.579168
100764	100765	29277283	29113385	35260900	23129768	0.655961
100764	100766	29277283	29400535	34583194	24094624	0.696715
100764	100778	29277283	29171201	37417722	21030762	0.562054
100764	100784	29277283	29266264	35841505	22702042	0.633401
100764	100787	29277283	29031144	35389776	22918651	0.647607
